0.2808, 0.7161, 0.7161, -0.2248, -0.0661, 1.0873
0.2429, 0.6845, 0.7161, 0.1117, -0.1668, 0.8093
0.2208, 0.7382, 0.7508, 0.0950, -0.0703, 0.9077
0.2114, 0.7224, 0.7413, -0.1017, -0.1141, 0.7951
0.2303, 0.7287, 0.7287, -0.3350, -0.0794, 0.7090
0.2177, 0.7224, 0.7224, -0.3146, 0.1711, 0.6729
0.2145, 0.7445, 0.7508, -0.1649, 0.2029, 1.1467
0.1830, 0.7697, 0.7571, -0.2965, 0.1026, 1.0369
0.1830, 0.7508, 0.7571, -0.1454, -0.0699, 0.7570
0.1609, 0.7603, 0.7729, -0.1535, -0.1445, 0.8022
0.1672, 0.7981, 0.7413, -0.3046, 0.0143, 0.9524
0.1861, 0.8044, 0.7729, -0.5132, 0.1179, 1.0360
0.2019, 0.8265, 0.7823, -0.5546, 0.1896, 1.2532
0.1956, 0.8202, 0.7697, -0.2314, 0.0775, 1.1928
0.1924, 0.8170, 0.7729, -0.2799, 0.3550, 0.8663
0.1767, 0.7950, 0.7760, -0.1891, -0.2020, 1.1543
0.1956, 0.8013, 0.7571, -0.7437, 0.2538, 1.1448
0.2303, 0.7855, 0.7603, -0.2253, 0.0190, 0.9276
0.2208, 0.7886, 0.7634, -0.2148, -0.0214, 1.0289
0.2397, 0.8265, 0.7256, -0.3464, 0.1112, 1.2950
0.1924, 0.8360, 0.7603, -0.3911, -0.0295, 0.7670
0.2177, 0.8297, 0.7350, -0.3764, 0.2082, 1.1272
0.2114, 0.8170, 0.7666, -0.2481, 0.0147, 0.9267
0.2334, 0.8076, 0.7634, -1.4713, -0.6915, 1.1529
0.2334, 0.8202, 0.7445, -0.2447, 0.0841, 1.0175
0.2334, 0.8265, 0.7445, -0.1122, -0.0623, 1.0678
0.2492, 0.8233, 0.7603, -0.2533, 0.0513, 1.1272
0.2397, 0.8517, 0.7382, -0.3764, 0.2162, 1.2888
0.2429, 0.7981, 0.7413, -0.1920, -0.1392, 1.1724
0.2429, 0.7981, 0.7413, -0.2904, -0.1112, 1.0607
0.2524, 0.8454, 0.7066, -0.2400, -0.0817, 1.1710
0.2397, 0.8454, 0.7256, -0.1963, -0.1578, 1.3002
0.2397, 0.8454, 0.7634, -0.3659, 0.1026, 1.3017
0.2082, 0.8391, 0.7192, -0.5137, 0.1307, 1.3967
0.1924, 0.8013, 0.7634, -0.3298, 0.1169, 0.9452
0.1830, 0.8076, 0.7508, -0.3312, 0.1093, 0.8825
0.1546, 0.7918, 0.7666, -0.4477, 0.1487, 0.8440
0.1356, 0.7855, 0.7603, -0.5589, 0.0585, 0.9923
0.1199, 0.7760, 0.7319, -0.4225, -0.0927, 1.1871
0.1230, 0.7981, 0.7666, -0.4505, -0.2552, 1.1900
0.0852, 0.7350, 0.7476, -0.4919, -0.0504, 1.0298
0.0789, 0.7098, 0.7603, -0.5090, -0.1934, 0.8564
0.0442, 0.7066, 0.7319, -0.6758, -0.1758, 0.7713
-0.0315, 0.7066, 0.7697, -0.3878, -0.2034, 0.7361
-0.0379, 0.7445, 0.7129, -0.3845, -0.3626, 0.7404
-0.0631, 0.7319, 0.7382, -0.4828, -0.2870, 0.8136
-0.1136, 0.7319, 0.7319, -0.6368, -0.1730, 0.7357
-0.1514, 0.7508, 0.7192, -0.6568, -0.1117, 0.6919
-0.2019, 0.7382, 0.6940, -0.7276, -0.1221, 0.7176
-0.2555, 0.7413, 0.6656, -0.6686, -0.1682, 0.6278
-0.2934, 0.7666, 0.6719, -0.6858, -0.1773, 0.4942
-0.3186, 0.7666, 0.6404, -0.7566, -0.2590, 0.6511
-0.3817, 0.7729, 0.6278, -0.7808, -0.2257, 0.7789
-0.3943, 0.7792, 0.5899, -0.8863, -0.1635, 0.6767
-0.4259, 0.8233, 0.5899, -0.9006, -0.2181, 0.4600
-0.4795, 0.8328, 0.5363, -0.8763, -0.1559, 0.2471
-0.5079, 0.8297, 0.4890, -0.8526, -0.0803, 0.1863
-0.5552, 0.8454, 0.4732, -0.9847, -0.3018, 0.2210
-0.5804, 0.8770, 0.4479, -0.9714, -0.0352, 0.1492
-0.5521, 0.8738, 0.3754, -1.0151, -0.0998, 0.1506
-0.5962, 0.8423, 0.3754, -0.9832, -0.1093, 0.2657
-0.6183, 0.8391, 0.3470, -0.9528, -0.1331, 0.1255
-0.5804, 0.8454, 0.3218, -0.9657, -0.1179, -0.0466
-0.6278, 0.8170, 0.2871, -0.9367, -0.1278, -0.0152
-0.6404, 0.8233, 0.2808, -0.9262, -0.2001, 0.0399
-0.6215, 0.8170, 0.2555, -0.9196, -0.3018, -0.0841
-0.6562, 0.8391, 0.2397, -0.9177, -0.1411, -0.1012
-0.6688, 0.8328, 0.2082, -0.8587, -0.0086, -0.0908
-0.6498, 0.8644, 0.2019, -0.7879, -0.0447, -0.2257
-0.6435, 0.8454, 0.1956, -0.7580, -0.1046, -0.2642
-0.6625, 0.8517, 0.1703, -0.8611, -0.1245, -0.2224
-0.6562, 0.8517, 0.2019, -0.9072, -0.1982, -0.1188
-0.6530, 0.8549, 0.2050, -0.9538, -0.2048, -0.1060
-0.6498, 0.8580, 0.2208, -0.9552, -0.1663, -0.1364
-0.6593, 0.8707, 0.2524, -0.9300, -0.1359, -0.2224
-0.6057, 0.8423, 0.2744, -0.9276, -0.1198, -0.2010
-0.6341, 0.8675, 0.2871, -0.8516, -0.1207, -0.0057
-0.6215, 0.8486, 0.3375, -0.8583, -0.0988, 0.0803
-0.5773, 0.8423, 0.4196, -0.8849, -0.2020, 0.1887
-0.5363, 0.8454, 0.4732, -0.8920, -0.3426, 0.2519
-0.5363, 0.8076, 0.4921, -0.7913, -0.2951, 0.3593
-0.4858, 0.8013, 0.5489, -0.8649, -0.2695, 0.3521
-0.4511, 0.8107, 0.5521, -0.8117, -0.1516, 0.3436
-0.4101, 0.8328, 0.6057, -0.7932, -0.1411, 0.3593
-0.3438, 0.8360, 0.6593, -0.7200, -0.2058, 0.4358
-0.3123, 0.8549, 0.6782, -0.8326, -0.2053, 0.8212
-0.2271, 0.8517, 0.7066, -0.7081, -0.1929, 1.0840
-0.1830, 0.8833, 0.7256, -0.6591, -0.1430, 1.0132
-0.1199, 0.8833, 0.7256, -0.6311, -0.2471, 0.6953
-0.0726, 0.8864, 0.7350, -0.5014, -0.2110, 0.5175
-0.0221, 0.9180, 0.7476, -0.4211, -0.0366, 0.7537
0.0379, 0.9401, 0.7634, -0.3227, -0.0551, 1.0350
0.0883, 0.9716, 0.7950, -0.3802, -0.0361, 1.1624
0.1451, 0.9716, 0.7571, -0.3483, -0.0390, 1.1624
0.1640, 0.9401, 0.7571, -0.2723, -0.0836, 0.9490
0.2145, 0.9527, 0.7697, -0.2153, -0.1069, 0.9053
0.2524, 0.9527, 0.7571, -0.2120, -0.1530, 1.0864
0.2776, 0.9527, 0.7697, -0.1592, -0.1411, 1.1933
0.3060, 0.9306, 0.7476, -0.1611, -0.1031, 1.1705
0.3533, 0.9905, 0.7129, -0.1088, -0.0489, 1.0536
0.3470, 0.9527, 0.7129, -0.0604, -0.0124, 1.0236
0.4227, 0.9590, 0.7003, 0.0651, -0.0993, 1.0631
0.4416, 0.9590, 0.6877, 0.0266, -0.0570, 1.1325
0.4890, 0.9495, 0.6404, 0.1236, -0.0903, 1.0674
0.4984, 0.9464, 0.6435, 0.1763, -0.1259, 1.0056
0.5331, 0.9180, 0.6341, 0.1635, -0.0979, 1.1116
0.5584, 0.9180, 0.6088, 0.2485, -0.0765, 1.0331
0.5899, 0.8864, 0.5584, 0.2015, -0.2604, 0.9942
0.6025, 0.9054, 0.5647, 0.2338, -0.1421, 1.0075
0.6309, 0.9274, 0.5489, 0.2666, -0.1925, 1.0227
0.6215, 0.9180, 0.5079, 0.3930, -0.1188, 0.7195
0.6909, 0.9117, 0.4826, 0.4515, -0.1640, 0.8264
0.7287, 0.9369, 0.4511, 0.2504, -0.4543, 0.8849
0.7098, 0.9243, 0.4259, 0.3493, -0.0575, 1.2142
0.7382, 0.9464, 0.3912, 0.5693, -0.0214, 1.0061
0.7319, 0.9527, 0.3849, 0.4790, -0.0917, 0.9856
0.7224, 0.9653, 0.3281, 0.4691, -0.1188, 0.9918
0.7666, 0.9558, 0.3438, 0.4296, -0.0375, 0.9985
0.7666, 0.9685, 0.3249, 0.6121, -0.1274, 0.8350
0.7413, 0.9685, 0.2965, 0.6340, -0.1369, 0.8682
0.7760, 0.9653, 0.2681, 0.7233, -0.1207, 0.9295
0.7855, 0.9685, 0.2808, 0.7276, -0.1012, 0.9015
0.8076, 0.9716, 0.2271, 0.7342, -0.0090, 0.8749
0.7729, 0.9748, 0.2114, 0.6187, -0.1326, 0.7437
0.7886, 0.9716, 0.1956, 0.7418, -0.2276, 0.7105
0.8076, 0.9842, 0.1767, 0.7884, -0.1497, 0.7418
0.8107, 0.9621, 0.1609, 0.7228, -0.0927, 0.6748
0.7950, 0.9653, 0.1514, 0.7932, -0.1849, 0.7147
0.8107, 0.9748, 0.1546, 0.8321, -0.1435, 0.7480
0.7981, 0.9621, 0.1420, 0.8901, -0.1202, 0.5959
0.8233, 0.9874, 0.1167, 0.8725, -0.1744, 0.5299
0.8360, 0.9937, 0.1104, 0.7718, -0.2043, 0.6325
0.8202, 0.9968, 0.0946, 0.7029, -0.1668, 0.6283
0.7918, 0.9874, 0.1104, 0.7518, -0.2196, 0.5023
0.8013, 0.9905, 0.1073, 0.7380, -0.2077, 0.5023
0.8170, 0.9748, 0.1167, 0.6107, -0.1497, 0.3056
0.7886, 0.9905, 0.0820, 0.7105, -0.1502, 0.7157
0.8139, 0.9716, 0.0883, 0.8321, -0.0808, 0.4847
0.7886, 1.0032, 0.0694, 0.8654, -0.1007, 0.5679
0.8233, 1.0063, 0.1104, 0.8597, -0.2224, 0.6724
0.8107, 1.0000, 0.0852, 0.8107, -0.1188, 0.6801
0.7981, 1.0063, 0.0789, 0.8226, -0.2067, 0.4947
0.7886, 1.0095, 0.0820, 0.8288, -0.2851, 0.4923
0.8076, 0.9842, 0.0757, 0.8326, -0.2329, 0.5688
0.8076, 1.0032, 0.0189, 0.8640, -0.1397, 0.5850
0.7950, 0.9905, 0.0568, 0.9652, -0.1255, 0.5893
0.8139, 1.0473, 0.0568, 0.8369, -0.1259, 0.5342
0.8139, 1.0221, 0.0631, 0.8240, -0.0760, 0.5023
0.8013, 1.0095, 0.0126, 0.8036, -0.1483, 0.4277
0.8170, 1.0505, 0.0347, 0.8597, -0.1274, 0.5052
0.7981, 1.0442, -0.0158, 0.8977, -0.1392, 0.5242
0.8170, 1.0505, -0.0095, 0.8939, -0.1554, 0.4068
0.7855, 1.0694, -0.0095, 0.9210, -0.1345, 0.3707
0.8139, 1.0473, -0.0063, 0.9200, -0.1031, 0.4130
0.8044, 1.0568, -0.0347, 0.8839, -0.1107, 0.4073
0.7855, 1.0694, -0.0410, 0.9020, -0.1007, 0.4225
0.7918, 1.0726, -0.0568, 0.9248, -0.0798, 0.3707
0.8044, 1.0631, -0.0473, 0.9272, -0.0523, 0.3997
0.8044, 1.0946, -0.1104, 0.9101, -0.0965, 0.3360
0.8076, 1.0473, -0.1262, 0.9756, -0.0903, 0.4942
0.8170, 1.0568, -0.1199, 0.9942, -0.0551, 0.3759
0.8170, 1.0694, -0.1420, 0.9799, -0.0884, 0.2419
0.7855, 1.0757, -0.1420, 0.9452, -0.1411, 0.2965
0.7950, 1.0599, -0.1956, 0.9424, -0.1112, 0.2619
0.8013, 1.0662, -0.1956, 0.9205, -0.1530, 0.1944
0.7855, 1.0694, -0.2366, 0.9733, -0.1354, 0.2761
0.7886, 1.0536, -0.2334, 0.9581, -0.0946, 0.1925
0.7981, 1.0442, -0.2744, 0.9604, -0.1136, 0.1825
0.7823, 1.0284, -0.2713, 0.9657, -0.1046, 0.1744
0.7823, 1.0536, -0.2902, 0.9429, -0.1155, 0.1535
0.7697, 1.0347, -0.2965, 0.9780, -0.1397, 0.1549
0.7918, 1.0315, -0.3186, 0.9319, -0.1136, 0.0271
0.7823, 1.0221, -0.3028, 0.9134, -0.1516, 0.1074
0.7697, 1.0536, -0.3344, 0.9600, -0.1297, 0.0604
0.7603, 1.0063, -0.3375, 0.9267, -0.1335, 0.0428
0.7950, 1.0221, -0.3659, 0.9571, -0.1340, 0.0057
0.7539, 1.0315, -0.3628, 0.9424, -0.1592, 0.0356
0.7603, 0.9874, -0.3628, 0.9699, -0.1478, 0.0385
0.7666, 1.0505, -0.3565, 0.9804, -0.1701, 0.0879
0.7886, 1.0536, -0.3470, 0.9756, -0.1682, 0.0713
0.7697, 1.0158, -0.3659, 0.9481, -0.1174, 0.0646
0.8013, 1.0284, -0.3722, 0.9680, -0.1863, 0.0480
0.7697, 1.0221, -0.3785, 0.9543, -0.1768, 0.0238
0.7760, 0.9968, -0.3344, 0.9367, -0.1849, 0.0703
0.7571, 1.0032, -0.3659, 0.9405, -0.1502, 0.0965
0.8044, 1.0000, -0.3375, 0.9680, -0.1782, 0.0965
0.7981, 1.0252, -0.3186, 0.9552, -0.1616, 0.1373
0.7729, 1.0000, -0.3186, 0.9709, -0.1844, 0.1521
0.7666, 1.0442, -0.2997, 0.9899, -0.1544, 0.1449
0.7760, 1.0032, -0.3091, 0.9695, -0.1079, 0.1540
0.8202, 1.0032, -0.3091, 0.9619, -0.1492, 0.1468
0.7918, 1.0189, -0.2808, 0.9528, -0.1492, 0.1735
0.8107, 1.0063, -0.2303, 0.9481, -0.1773, 0.2162
0.8265, 0.9968, -0.2397, 0.9400, -0.1825, 0.1910
0.8076, 1.0095, -0.2208, 0.9652, -0.1901, 0.2885
0.7918, 1.0252, -0.2050, 0.9438, -0.2286, 0.3384
0.7918, 1.0126, -0.1798, 0.8863, -0.2362, 0.3750
0.8044, 1.0158, -0.1325, 0.8435, -0.2215, 0.3303
0.8297, 1.0221, -0.0883, 0.9357, -0.1602, 0.2676
0.8139, 1.0347, -0.0883, 0.9818, -0.1801, 0.4187
0.8233, 1.0126, -0.0536, 0.8987, -0.2120, 0.5479
0.8107, 0.9937, 0.0032, 0.8179, -0.2129, 0.5166
0.8139, 1.0095, 0.0379, 0.8355, -0.2248, 0.4462
0.8297, 0.9685, 0.0536, 0.8991, -0.2329, 0.4971
0.8265, 0.9338, 0.0694, 0.9676, -0.2148, 0.5555
0.8013, 0.9590, 0.0883, 0.8502, -0.2305, 0.5921
0.8170, 0.9495, 0.1104, 0.8112, -0.2428, 0.6064
0.8265, 0.9590, 0.1325, 0.7599, -0.2866, 0.5232
0.8170, 0.9117, 0.1609, 0.7404, -0.2918, 0.5413
0.8233, 0.9495, 0.1483, 0.7917, -0.2904, 0.5774
0.7855, 0.9432, 0.1672, 0.7608, -0.2913, 0.6458
0.8139, 0.9085, 0.2334, 0.7528, -0.3070, 0.6953
0.7981, 0.9117, 0.2240, 0.7181, -0.3089, 0.6743
0.8013, 0.9085, 0.2524, 0.6420, -0.3346, 0.5470
0.8170, 0.9180, 0.2681, 0.6639, -0.3488, 0.5365
0.7792, 0.8801, 0.2997, 0.6254, -0.2951, 0.6292
0.7792, 0.8675, 0.2934, 0.6054, -0.3574, 0.6858
0.7823, 0.8896, 0.3281, 0.5836, -0.3474, 0.7808
0.7508, 0.9022, 0.3596, 0.6107, -0.3403, 0.9162
0.7508, 0.8770, 0.3912, 0.5555, -0.2932, 0.7333
0.7319, 0.8959, 0.4038, 0.4729, -0.3645, 0.7490
0.7287, 0.8549, 0.4132, 0.4068, -0.4367, 0.8925
0.7066, 0.8580, 0.4416, 0.6891, -0.4652, 0.6739
0.7035, 0.8675, 0.4448, 0.4339, -0.3788, 0.9414
0.6782, 0.8738, 0.4826, 0.4648, -0.3821, 1.0089
0.6593, 0.8801, 0.5016, 0.3973, -0.3550, 0.9158
0.6404, 0.8360, 0.5331, 0.3593, -0.3864, 0.8815
0.6215, 0.8423, 0.5457, 0.3056, -0.3769, 0.9077
0.6057, 0.8580, 0.5741, 0.2823, -0.3830, 0.9419
0.5804, 0.8328, 0.5994, 0.2561, -0.4557, 0.9448
0.5647, 0.8612, 0.6278, 0.2680, -0.3849, 0.8949
0.5521, 0.8738, 0.6088, 0.3094, -0.3864, 0.9115
0.5363, 0.8328, 0.6183, 0.2376, -0.3897, 0.8782
0.5079, 0.8107, 0.6151, 0.1763, -0.4063, 0.9585
0.5047, 0.8328, 0.6435, 0.2191, -0.3731, 1.0089
0.4953, 0.8297, 0.6467, 0.2086, -0.4039, 1.0179
0.4732, 0.8202, 0.6562, 0.1278, -0.4201, 1.0103
0.4732, 0.8454, 0.6688, 0.0561, -0.4534, 0.9985
0.4574, 0.8297, 0.6845, 0.0779, -0.4543, 0.9742
0.4416, 0.8013, 0.7003, 0.0371, -0.4458, 0.9690
0.3943, 0.8170, 0.6909, -0.0817, -0.4833, 0.8858
0.3659, 0.8013, 0.7319, -0.0190, -0.4225, 0.9685
0.3659, 0.8076, 0.7192, -0.0893, -0.4367, 1.0056
0.3312, 0.8170, 0.7256, -0.1549, -0.4130, 1.0617
0.3344, 0.8265, 0.7382, -0.1179, -0.4058, 1.0545
0.3091, 0.8013, 0.7319, -0.0908, -0.4548, 1.0422
0.3028, 0.8076, 0.7445, -0.1967, -0.4211, 1.0688
0.3060, 0.7855, 0.7476, -0.1882, -0.4534, 1.0427
0.2555, 0.8044, 0.7413, -0.1592, -0.4182, 1.0655
0.2240, 0.7792, 0.7350, -0.2067, -0.3873, 0.9153
0.1956, 0.7571, 0.7571, -0.2024, -0.4353, 0.8744
0.1767, 0.7634, 0.7445, -0.2918, -0.4168, 0.8977
0.1325, 0.7445, 0.7382, -0.3222, -0.4339, 0.8625
0.0915, 0.7413, 0.7476, -0.3864, -0.4828, 0.8887
0.1073, 0.7319, 0.7571, -0.4481, -0.4876, 0.8811
0.0757, 0.7319, 0.7382, -0.4377, -0.4729, 0.9096
0.0379, 0.7066, 0.7382, -0.4244, -0.4743, 0.8540
-0.0032, 0.7287, 0.7224, -0.4833, -0.4743, 0.7993
-0.0536, 0.6972, 0.7224, -0.5080, -0.4605, 0.7328
-0.0662, 0.7035, 0.7098, -0.5061, -0.4491, 0.6834
-0.0852, 0.6972, 0.7161, -0.4999, -0.4614, 0.6805
-0.1009, 0.6877, 0.7129, -0.5669, -0.5147, 0.7542
-0.1199, 0.6625, 0.7066, -0.5898, -0.5123, 0.7024
-0.1325, 0.6625, 0.7066, -0.5931, -0.5014, 0.6477
-0.1735, 0.6845, 0.6530, -0.6059, -0.5232, 0.6283
-0.2050, 0.6593, 0.6719, -0.6610, -0.5479, 0.5807
-0.2208, 0.6688, 0.6877, -0.5850, -0.5147, 0.5736
-0.2177, 0.6467, 0.6530, -0.6610, -0.5560, 0.5864
-0.2808, 0.6404, 0.6215, -0.6701, -0.5627, 0.5342
-0.2776, 0.6246, 0.6246, -0.6587, -0.5665, 0.4995
-0.3091, 0.6309, 0.5994, -0.6330, -0.5422, 0.4591
-0.2934, 0.6278, 0.6151, -0.5983, -0.5688, 0.4567
-0.3249, 0.6151, 0.5710, -0.6164, -0.5669, 0.4196
-0.3091, 0.6120, 0.5741, -0.7390, -0.5931, 0.4339
-0.3375, 0.6215, 0.5710, -0.6962, -0.5688, 0.4629
-0.3186, 0.6278, 0.5836, -0.6458, -0.5807, 0.4776
-0.3249, 0.6088, 0.5584, -0.6910, -0.5898, 0.3864
-0.3438, 0.5899, 0.5584, -0.6843, -0.5912, 0.3669
-0.3565, 0.5899, 0.5710, -0.6991, -0.6130, 0.4120
